Date,Home,Away,Home Goals,Away Goals,Team,Minute,Player,xG,Shot Type,Result,X Coordinate,Y Coordinate,Situation,Assist Player,Last Action
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Parma Calcio 1913,5,Hernani,0.020831098780035973,LeftFoot,MissedShots,0.750999984741211,0.5059999847412109,OpenPlay,,None
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Parma Calcio 1913,14,Juraj Kucka,0.28978195786476135,RightFoot,SavedShot,0.9230000305175782,0.395,OpenPlay,Jasmin Kurtic,Cross
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Parma Calcio 1913,31,Simone Iacoponi,0.018686998635530472,LeftFoot,SavedShot,0.7819999694824219,0.3609999847412109,FromCorner,,None
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Parma Calcio 1913,49,Juraj Kucka,0.05959479510784149,LeftFoot,SavedShot,0.8919999694824219,0.39799999237060546,OpenPlay,Jasmin Kurtic,Cross
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Parma Calcio 1913,63,Bruno Alves,0.008046670816838741,RightFoot,SavedShot,0.715,0.610999984741211,OpenPlay,,None
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Parma Calcio 1913,64,Hernani,0.012367798015475273,RightFoot,MissedShots,0.7519999694824219,0.2989999961853027,OpenPlay,Yann Karamoh,Pass
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Parma Calcio 1913,70,Riccardo Gagliolo,0.11064184457063675,Head,BlockedShot,0.9290000152587891,0.534000015258789,FromCorner,Jasmin Kurtic,Cross
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Parma Calcio 1913,73,Riccardo Gagliolo,0.3119407296180725,LeftFoot,MissedShots,0.9719999694824218,0.5720000076293945,OpenPlay,Hernani,Cross
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Parma Calcio 1913,79,Wylan Cyprien,0.020878644660115242,RightFoot,MissedShots,0.7559999847412109,0.47200000762939454,OpenPlay,Hernani,Pass
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Parma Calcio 1913,88,Wylan Cyprien,0.060904767364263535,RightFoot,BlockedShot,0.875,0.8030000305175782,DirectFreekick,,Standard
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Parma Calcio 1913,89,Roberto Inglese,0.01294364407658577,Head,BlockedShot,0.9519999694824218,0.3729999923706055,FromCorner,Wylan Cyprien,Aerial
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,3,Matthijs de Ligt,0.048742588609457016,LeftFoot,MissedShots,0.8859999847412109,0.4209999847412109,FromCorner,Rodrigo Bentancur,Cross
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,11,Aaron Ramsey,0.08870530128479004,RightFoot,SavedShot,0.9169999694824219,0.48400001525878905,OpenPlay,Weston McKennie,End
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,19,Rodrigo Bentancur,0.06723310798406601,LeftFoot,SavedShot,0.8530000305175781,0.6079999923706054,OpenPlay,,BallRecovery
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,22,Dejan Kulusevski,0.4309362471103668,LeftFoot,Goal,0.9030000305175782,0.46,OpenPlay,Álvaro Morata,Pass
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,25,Cristiano Ronaldo,0.41786420345306396,Head,Goal,0.9280000305175782,0.49400001525878906,OpenPlay,Álvaro Morata,Cross
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,28,Cristiano Ronaldo,0.034038905054330826,RightFoot,MissedShots,0.7859999847412109,0.655,OpenPlay,Danilo,Pass
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,38,Cristiano Ronaldo,0.02018250711262226,LeftFoot,MissedShots,0.749000015258789,0.57,OpenPlay,,None
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,38,Álvaro Morata,0.09660143405199051,LeftFoot,BlockedShot,0.8830000305175781,0.6409999847412109,OpenPlay,Aaron Ramsey,Pass
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,42,Alex Sandro,0.023914329707622528,Head,MissedShots,0.9409999847412109,0.36700000762939455,FromCorner,Cristiano Ronaldo,Cross
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,44,Weston McKennie,0.11144302785396576,Head,BlockedShot,0.925,0.504000015258789,FromCorner,Rodrigo Bentancur,Cross
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,44,Leonardo Bonucci,0.9534221887588501,LeftFoot,MissedShots,0.9830000305175781,0.49,FromCorner,Weston McKennie,Rebound
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,47,Cristiano Ronaldo,0.08055959641933441,LeftFoot,Goal,0.9080000305175782,0.6790000152587891,OpenPlay,Aaron Ramsey,Pass
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,52,Danilo,0.015322954393923283,RightFoot,MissedShots,0.7369999694824219,0.5579999923706055,FromCorner,,None
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,53,Leonardo Bonucci,0.07213542610406876,RightFoot,BlockedShot,0.9180000305175782,0.4,FromCorner,Dejan Kulusevski,Pass
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,57,Cristiano Ronaldo,0.2192905843257904,Head,MissedShots,0.89,0.534000015258789,FromCorner,Rodrigo Bentancur,Cross
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,61,Álvaro Morata,0.10933683812618256,RightFoot,MissedShots,0.86,0.425,OpenPlay,Cristiano Ronaldo,Pass
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,61,Rodrigo Bentancur,0.03994571417570114,RightFoot,MissedShots,0.789000015258789,0.610999984741211,OpenPlay,,BallRecovery
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,82,Manolo Portanova,0.024155277758836746,RightFoot,SavedShot,0.7390000152587891,0.3370000076293945,OpenPlay,Alex Sandro,Pass
2020-12-19 19:45:00,Parma Calcio 1913,Juventus,0,4,Juventus,84,Álvaro Morata,0.05286717787384987,Head,Goal,0.899000015258789,0.4209999847412109,OpenPlay,Federico Bernardeschi,Cross
