Date,Home,Away,Home Goals,Away Goals,Team,Minute,Player,xG,Shot Type,Result,X Coordinate,Y Coordinate,Situation,Assist Player,Last Action
2020-10-25 19:45:00,Juventus,Verona,1,1,Juventus,19,Federico Bernardeschi,0.4280385673046112,LeftFoot,SavedShot,0.8230000305175781,0.6229999923706054,OpenPlay,Adrien Rabiot,Throughball
2020-10-25 19:45:00,Juventus,Verona,1,1,Juventus,20,Paulo Dybala,0.02124076709151268,LeftFoot,MissedShots,0.8,0.35200000762939454,FromCorner,,None
2020-10-25 19:45:00,Juventus,Verona,1,1,Juventus,26,Danilo,0.009531962685286999,RightFoot,MissedShots,0.6580000305175782,0.590999984741211,OpenPlay,Arthur,Pass
2020-10-25 19:45:00,Juventus,Verona,1,1,Juventus,32,Paulo Dybala,0.0522523894906044,LeftFoot,BlockedShot,0.970999984741211,0.315,OpenPlay,,None
2020-10-25 19:45:00,Juventus,Verona,1,1,Juventus,33,Álvaro Morata,0.029673807322978973,RightFoot,MissedShots,0.99,0.34200000762939453,OpenPlay,Aaron Ramsey,Cross
2020-10-25 19:45:00,Juventus,Verona,1,1,Juventus,39,Paulo Dybala,0.02092091739177704,LeftFoot,BlockedShot,0.7569999694824219,0.5359999847412109,SetPiece,Juan Cuadrado,Pass
2020-10-25 19:45:00,Juventus,Verona,1,1,Juventus,40,Juan Cuadrado,0.31008800864219666,RightFoot,ShotOnPost,0.9,0.35900001525878905,OpenPlay,Aaron Ramsey,Pass
2020-10-25 19:45:00,Juventus,Verona,1,1,Juventus,62,Paulo Dybala,0.06705641746520996,LeftFoot,BlockedShot,0.8590000152587891,0.41200000762939454,OpenPlay,Álvaro Morata,Pass
2020-10-25 19:45:00,Juventus,Verona,1,1,Juventus,65,Álvaro Morata,0.07227318733930588,Head,BlockedShot,0.8909999847412109,0.4640000152587891,SetPiece,Paulo Dybala,Cross
2020-10-25 19:45:00,Juventus,Verona,1,1,Juventus,65,Danilo,0.081001415848732,LeftFoot,MissedShots,0.899000015258789,0.44,SetPiece,,None
2020-10-25 19:45:00,Juventus,Verona,1,1,Juventus,67,Dejan Kulusevski,0.05425802245736122,LeftFoot,BlockedShot,0.8959999847412109,0.6609999847412109,OpenPlay,Álvaro Morata,HeadPass
2020-10-25 19:45:00,Juventus,Verona,1,1,Juventus,69,Paulo Dybala,0.10353788733482361,LeftFoot,BlockedShot,0.8059999847412109,0.37599998474121094,DirectFreekick,,Standard
2020-10-25 19:45:00,Juventus,Verona,1,1,Juventus,71,Álvaro Morata,0.08596020191907883,RightFoot,SavedShot,0.865999984741211,0.5670000076293945,OpenPlay,Paulo Dybala,Pass
