Date,Home,Away,Home Goals,Away Goals,Team,Minute,Player,xG,Shot Type,Result,X Coordinate,Y Coordinate,Situation,Assist Player,Last Action
2020-12-13 17:00:00,Genoa,Juventus,1,3,Genoa,3,Stefano Sturaro,0.037400610744953156,RightFoot,BlockedShot,0.8059999847412109,0.830999984741211,DirectFreekick,,Standard
2020-12-13 17:00:00,Genoa,Juventus,1,3,Genoa,60,Stefano Sturaro,0.425946444272995,RightFoot,Goal,0.970999984741211,0.4229999923706055,OpenPlay,Luca Pellegrini,Cross
2020-12-13 17:00:00,Genoa,Juventus,1,3,Genoa,66,Nicolo Rovella,0.02103082463145256,RightFoot,SavedShot,0.7469999694824219,0.5620000076293945,OpenPlay,Marko Pjaca,Pass
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,9,Weston McKennie,0.10390857607126236,Head,SavedShot,0.955999984741211,0.5120000076293946,FromCorner,Alex Sandro,Aerial
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,9,Leonardo Bonucci,0.037283070385456085,Head,MissedShots,0.9269999694824219,0.5570000076293945,FromCorner,Paulo Dybala,Aerial
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,17,Rodrigo Bentancur,0.024064989760518074,RightFoot,MissedShots,0.754000015258789,0.519000015258789,OpenPlay,Paulo Dybala,BallTouch
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,23,Weston McKennie,0.03288676589727402,LeftFoot,MissedShots,0.845999984741211,0.29700000762939455,OpenPlay,Federico Chiesa,Pass
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,35,Cristiano Ronaldo,0.018893035128712654,LeftFoot,BlockedShot,0.879000015258789,0.69,FromCorner,,Aerial
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,40,Cristiano Ronaldo,0.01974581368267536,RightFoot,SavedShot,0.8040000152587891,0.7,OpenPlay,Paulo Dybala,Chipped
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,42,Weston McKennie,0.02936038188636303,Head,MissedShots,0.915,0.455,FromCorner,Juan Cuadrado,Aerial
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,45,Paulo Dybala,0.03199898451566696,LeftFoot,SavedShot,0.8040000152587891,0.3770000076293945,OpenPlay,Juan Cuadrado,Pass
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,46,Cristiano Ronaldo,0.04247254878282547,LeftFoot,MissedShots,0.895,0.7140000152587891,OpenPlay,,None
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,56,Paulo Dybala,0.05704759433865547,LeftFoot,Goal,0.8480000305175781,0.3729999923706055,OpenPlay,Weston McKennie,HeadPass
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,62,Cristiano Ronaldo,0.026530999690294266,RightFoot,BlockedShot,0.7859999847412109,0.6309999847412109,OpenPlay,Federico Chiesa,TakeOn
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,63,Juan Cuadrado,0.08616188168525696,RightFoot,SavedShot,0.8919999694824219,0.3770000076293945,OpenPlay,Paulo Dybala,Pass
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,64,Cristiano Ronaldo,0.5262778401374817,RightFoot,SavedShot,0.9680000305175781,0.5309999847412109,OpenPlay,Weston McKennie,OffsidePass
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,71,Cristiano Ronaldo,0.49782097339630127,Head,SavedShot,0.955999984741211,0.4490000152587891,OpenPlay,Federico Chiesa,Cross
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,77,Cristiano Ronaldo,0.7612589001655579,RightFoot,Goal,0.885,0.5,Penalty,,Standard
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,84,Alex Sandro,0.051055923104286194,LeftFoot,MissedShots,0.870999984741211,0.715,OpenPlay,Weston McKennie,Pass
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,87,Álvaro Morata,0.49288448691368103,LeftFoot,SavedShot,0.9119999694824219,0.4859999847412109,OpenPlay,,Goal
2020-12-13 17:00:00,Genoa,Juventus,1,3,Juventus,88,Cristiano Ronaldo,0.7612589001655579,RightFoot,Goal,0.885,0.5,Penalty,,Standard
